895923.999999999981583 2400.000000000020464 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 1800.000000000040927 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 1159.999999999959073 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 559.999999999979536 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 0.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -559.999999999979536 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -1159.999999999959073 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -1800.000000000040927 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -2400.000000000020464 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -3000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -3223.999999999971351 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -3448.000000000045020 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -3455.199999999977081 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -3559.999999999979536 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -3612.620879999976751 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -3612.620879999976751 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -10000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -20000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -25959.998919999961799 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -30000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -30001.227239999991525 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -30035.999999999967258 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -30559.999999999979536 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -40000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -150000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -300000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -450000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -600000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -750000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -900000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -1050000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -1200000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -1350000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -1500000.000000000000000 -895923.999999999981583 -1800000.000000000000000
895923.999999999981583 -1790000.000000000000000 -895923.999999999981583 -1800000.000000000000000
0.000000000000000 1790000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 1650000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 1500000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 1350000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 1200000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 1050000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 900000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 750000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 600000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 450000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 300000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 150000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 40000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 30000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 25959.998999200045091 0.000000000000000 -1800000.000000000000000
0.000000000000000 20000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 10000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 4800.000000000040927 0.000000000000000 -1800000.000000000000000
0.000000000000000 3612.621321406836614 0.000000000000000 -1800000.000000000000000
0.000000000000000 3612.621321406836614 0.000000000000000 -1800000.000000000000000
0.000000000000000 3612.621321406836614 0.000000000000000 -1800000.000000000000000
0.000000000000000 3612.621321406836614 0.000000000000000 -1800000.000000000000000
0.000000000000000 3612.620998800050529 0.000000000000000 -1800000.000000000000000
0.000000000000000 3559.999999999979536 0.000000000000000 -1800000.000000000000000
0.000000000000000 3455.199999999977081 0.000000000000000 -1800000.000000000000000
0.000000000000000 3448.000000000045020 0.000000000000000 -1800000.000000000000000
0.000000000000000 3223.999999999971351 0.000000000000000 -1800000.000000000000000
0.000000000000000 3000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 2400.000000000020464 0.000000000000000 -1800000.000000000000000
0.000000000000000 1800.000000000040927 0.000000000000000 -1800000.000000000000000
0.000000000000000 1159.999999999959073 0.000000000000000 -1800000.000000000000000
0.000000000000000 559.999999999979536 0.000000000000000 -1800000.000000000000000
0.000000000000000 0.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -559.999999999979536 0.000000000000000 -1800000.000000000000000
0.000000000000000 -1159.999999999959073 0.000000000000000 -1800000.000000000000000
0.000000000000000 -1800.000000000040927 0.000000000000000 -1800000.000000000000000
0.000000000000000 -2400.000000000020464 0.000000000000000 -1800000.000000000000000
0.000000000000000 -3000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -3223.999999999971351 0.000000000000000 -1800000.000000000000000
0.000000000000000 -3448.000000000045020 0.000000000000000 -1800000.000000000000000
0.000000000000000 -3455.199999999977081 0.000000000000000 -1800000.000000000000000
0.000000000000000 -3559.999999999979536 0.000000000000000 -1800000.000000000000000
0.000000000000000 -3612.620879999976751 0.000000000000000 -1800000.000000000000000
0.000000000000000 -3612.620879999976751 0.000000000000000 -1800000.000000000000000
0.000000000000000 -10000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -20000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -25959.998919999961799 0.000000000000000 -1800000.000000000000000
0.000000000000000 -30000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -40000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -150000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -300000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -450000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -600000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -750000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -900000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -1050000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -1200000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -1350000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -1500000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -1650000.000000000000000 0.000000000000000 -1800000.000000000000000
0.000000000000000 -1790000.000000000000000 0.000000000000000 -1800000.000000000000000
